,adult,budget,id,imdb_id,original_language,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
12654,FALSE,70000,29473,tt0073282,en,1.411831,10/11/75,11800000,110,Released,Let's Do It Again,7.7,10
12657,FALSE,1500000,29478,tt0055353,en,2.501072,5/28/61,0,128,Released,A Raisin in the Sun,7.1,26
12658,FALSE,171200,29481,tt0033107,en,1.513716,8/16/40,0,64,Released,Stranger on the Third Floor,6.1,20
12660,FALSE,4300000,29483,tt1209377,en,3.124151,6/13/09,0,90,Released,Beautiful Kate,6,22
12665,FALSE,1300000,29491,tt0067601,en,1.413939,5/24/72,0,105,Released,The Possession of Joel Delaney,5.9,8
12673,FALSE,5000000,29512,tt0212830,en,3.139191,2/13/00,0,99,Released,Bruiser,5.4,37
12674,FALSE,9000000,29514,tt0100827,en,8.027314,1/25/90,0,120,Released,Two Evil Eyes,6.1,36
12680,FALSE,8000000,29564,tt1319743,en,6.102148,1/19/10,0,86,Released,Smokin' Aces 2: Assassins' Ball,5.4,88
12687,FALSE,600000,29582,tt0079652,en,1.092844,3/1/79,0,92,Released,The Odd Angry Shot,7.3,6
12688,FALSE,25000000,29584,tt0092042,en,2.456811,11/7/86,0,127,Released,Tai-Pan,4.3,6
12701,FALSE,350000,29611,tt0181012,en,0.041923,12/1/83,0,85,Released,Sole Survivor,7.3,7
12720,FALSE,3800000,29715,tt0059418,en,3.055936,4/7/65,14873,123,Released,Major Dundee,6.2,41
12724,FALSE,14000000,29723,tt0078740,en,3.514331,8/17/79,13015688,123,Released,The Concorde... Airport '79,4.7,45
12728,FALSE,195845,29740,tt0023042,en,8.741855,11/19/32,0,93,Released,I Am a Fugitive from a Chain Gang,7.4,47
12737,FALSE,800000,29760,tt1158933,en,0.579093,6/5/09,0,89,Released,Cayman Went,4.5,2
12741,FALSE,7000000,29787,tt0095652,en,8.120652,7/29/88,5344577,113,Released,Monkey Shines,6.2,58
12743,FALSE,1500000,29797,tt0858437,en,0.759707,3/6/07,0,90,Released,Ed Gein: The Butcher of Plainfield,2.9,12
12744,FALSE,200000,29798,tt0864331,en,0.081074,7/1/07,0,80,Released,Dead Man's Hand,4.5,2
12759,FALSE,250000,29854,tt0072136,en,1.059095,1/1/74,0,94,Released,Seizure,6.4,5
12760,FALSE,60000,29856,tt0074633,en,1.586171,4/25/76,0,83,Released,Hollywood Boulevard,6.3,6
12769,FALSE,3000000,29883,tt0265944,en,1.259962,7/29/02,0,92,Released,The Untold,2.3,4
12781,FALSE,4100000,29912,tt0046247,en,3.826281,9/16/53,36000000,135,Released,The Robe,6.4,43
12787,FALSE,2200000,29923,tt1278124,no,0.66715,7/31/09,0,77,Released,Detour,5.4,9
12793,FALSE,1000000,29938,tt0112318,en,0.106499,1/1/96,0,85,Released,Alien Escape,4.5,2
12795,FALSE,15000000,29946,tt0200669,en,1.637394,5/14/00,0,130,Released,The Golden Bowl,6.5,21
12799,FALSE,8500000,29963,tt0810784,en,14.337355,11/5/09,4440055,119,Released,Bright Star,6.8,111
12814,FALSE,3000000,29993,tt0041838,en,2.528638,12/21/49,11500000,128,Released,Samson and Delilah,6.1,32
12815,FALSE,5000000,29996,tt0053290,en,1.739898,12/25/59,12200000,139,Released,Solomon and Sheba,5.4,8
12820,FALSE,5000000,30018,tt1216496,ko,5.030112,5/28/09,17112713,128,Released,Mother,7.6,192
12821,FALSE,3417000,30019,tt1489263,no,1.056898,8/28/09,0,95,Released,Upperdog,6.9,5
12824,FALSE,2500000,30023,tt0960721,en,3.716988,1/20/08,0,89,Released,Adventures of Power,5.7,11
12831,FALSE,750000,30049,tt0084796,en,2.936402,11/1/82,0,83,Released,Time Walker,5.7,6
12838,FALSE,520000,30062,tt0074455,en,5.394715,12/25/76,0,91,Released,Eaten Alive,4.9,41
12843,FALSE,25000000,30072,tt0256276,en,4.439325,10/2/02,10113733,102,Released,Possession,6.5,54
12848,FALSE,1500000,30082,tt0395543,en,0.632369,12/7/05,0,108,Released,Forty Shades of Blue,6,2
12864,FALSE,7000000,30128,tt1220628,en,3.208138,9/25/09,1429299,106,Released,I Hope They Serve Beer in Hell,5.7,20
12879,FALSE,5000000,30168,tt0084156,en,1.629796,12/10/82,2091037,80,Released,It Came from Hollywood,6,12
12887,FALSE,18000000,30194,tt0091472,en,4.29831,6/13/86,3900000,118,Released,The Manhattan Project,6.1,26
12889,FALSE,947000,30197,tt0063462,en,7.433784,11/22/67,0,88,Released,The Producers,7.3,177
12896,FALSE,14000000,30237,tt0119079,en,7.171138,12/22/99,206128,104,Released,Onegin,5.8,26
12906,FALSE,200000,30266,tt0006333,en,0.917777,12/24/16,8000000,105,Released,"20,000 Leagues Under the Sea",6,7
12909,FALSE,1200000,30289,tt1436432,en,2.593354,10/10/09,0,90,Released,Megafault,3.4,16
12916,FALSE,3000000,30302,tt1079980,en,0.859916,7/17/08,0,97,Released,Death In Love,5,4
12923,FALSE,500000,30315,tt0076271,en,2.884359,8/24/77,17000000,97,Released,Kingdom of the Spiders,5.6,31
12925,FALSE,6000000,30330,tt0116835,en,1.913719,2/24/96,0,95,Released,The Late Shift,5.8,17
12926,FALSE,3300000,30331,tt0203975,en,1.100095,4/23/01,0,94,Released,Tart,5.1,16
12941,FALSE,873000,30374,tt0059065,en,1.760193,4/15/65,0,96,Released,Crack in the World,5.6,17
12943,FALSE,40000,30385,tt0385592,en,0.151445,10/2/04,0,83,Released,Chainsaw Sally,3.5,2
12944,FALSE,4000000,30388,tt1075749,en,0.547182,9/4/09,0,84,Released,Reykjavik Whale Watching Massacre,5.5,14
12945,FALSE,1000000,30402,tt0414161,en,0.737291,3/29/05,0,82,Released,Intermedio,1.3,4
12952,FALSE,10000000,30432,tt1258120,fr,10.741315,5/17/09,0,139,Released,Army of Crime,6.7,33
12955,FALSE,3700000,30449,tt1054112,en,0.737245,1/15/09,0,0,Released,Imago mortis,4.9,11
12965,FALSE,85000,30497,tt0072271,en,15.526413,10/1/74,30859000,83,Released,The Texas Chain Saw Massacre,7.1,617
12971,FALSE,11000000,30527,tt0472562,en,1.334478,9/28/07,0,112,Released,Shake Hands With the Devil,7,12
12977,FALSE,325000,30548,tt0421090,en,1.246805,10/13/05,0,90,Released,Zerophillia,5.1,15
12981,FALSE,500000,30566,tt0068284,en,2.697458,8/25/72,0,93,Released,Blacula,5.7,41
12986,FALSE,1500000,30579,tt0914372,en,1.284305,1/1/07,0,83,Released,Hallowed Ground,4.4,8
12991,FALSE,2000000,30588,tt0039631,en,6.466517,4/11/47,0,124,Released,Monsieur Verdoux,7.9,74
12993,FALSE,950000,30593,tt0070165,en,0.820911,8/8/73,1500000,76,Released,Heavy Traffic,6.6,18
12994,FALSE,23000000,30596,tt1403130,cn,10.861339,12/18/09,5837674,139,Released,Bodyguards and Assassins,6.5,58
12997,FALSE,25000000,30618,tt1181795,en,6.475676,9/1/10,0,118,Released,Bunraku,5.9,111
12998,FALSE,5000000,30619,tt1432916,ru,0.665913,6/6/08,0,100,Released,D Day,5.8,4
13002,FALSE,5000,30633,tt0421625,en,0.407943,4/11/05,0,99,Released,Istanbul Tales,8.5,2
13003,FALSE,20000,30634,tt0470883,tr,2.458282,12/22/05,0,106,Released,Organize İşler,6.2,13
13005,FALSE,146000,30637,tt0051542,en,1.54225,12/1/58,0,86,Released,Corridors of Blood,6.3,9
13007,FALSE,2000000,30641,tt0896816,en,0.901783,6/7/07,0,86,Released,Grizzly Rage,3.6,8
13010,FALSE,2100,30645,tt0064683,en,0.689076,3/14/69,0,95,Released,Mondo Trasho,5.6,11
13028,FALSE,9000000,30690,tt0095326,en,1.99161,8/26/88,6436211,88,Released,Hot to Trot,5.1,17
13047,FALSE,3000000,30779,tt0279695,en,0.616008,10/25/01,0,90,Released,Blackwoods,2.1,8
13050,FALSE,140000,30785,tt0099524,en,1.789189,1/8/92,0,90,Released,Evil Toons,4.1,11
13056,FALSE,14000000,30806,tt0323531,en,3.984204,8/14/03,0,90,Released,Out for a Kill,4.2,38
13059,FALSE,8000000,30815,tt0102469,en,5.133778,4/19/91,0,104,Released,Mortal Thoughts,5.3,43
13074,FALSE,100000,30870,tt0099637,en,1.800842,8/8/90,0,93,Released,Cat in the Brain,5.5,21
13078,FALSE,300000,30875,tt0084298,it,1.243242,8/12/82,0,89,Released,Manhattan Baby,5.4,11
13084,FALSE,16000000,30890,tt0093818,en,8.782912,1/30/87,0,90,Released,Radio Days,7,131
13095,FALSE,21000000,30923,tt0164993,en,8.614303,2/28/99,0,150,Released,Alice in Wonderland,6.1,71
13096,FALSE,3000000,30924,tt0081184,en,6.398395,8/14/80,0,102,Released,Motel Hell,6.1,55
13102,FALSE,3000000,30941,tt0066767,en,4.16741,6/17/71,0,99,Released,The Anderson Tapes,6.4,40
13104,FALSE,38000000,30943,tt0120646,en,5.78468,3/12/99,28121100,106,Released,The Deep End of the Ocean,6,58
13118,FALSE,10000000,30973,tt0377992,en,1.551648,9/11/03,4069090,125,Released,The Visual Bible: The Gospel of John,8.2,12
13131,FALSE,30000000,30999,tt0217579,en,1.765811,1/7/01,0,180,Released,Jason and the Argonauts,5.4,16
13133,FALSE,7000000,31002,tt0196158,en,6.527479,1/1/01,0,92,Released,Ticker,3.6,31
13136,FALSE,21000000,31005,tt0179098,en,14.074906,9/9/02,10011050,117,Released,Moonlight Mile,6.4,54
13139,FALSE,47000000,31011,tt0485947,en,11.817059,9/11/09,3547209,156,Released,Mr. Nobody,7.9,1616
13142,FALSE,1000000,31016,tt0239986,en,2.678923,11/23/01,2402459,107,Released,Sidewalks of New York,5.6,16
13147,FALSE,3000000,31023,tt0188030,es,2.753674,9/24/99,6000000,96,Released,Butterfly,7.2,44
13156,FALSE,9000000,31037,tt0076342,en,1.956972,7/1/77,0,130,Released,MacArthur,6.4,24
13159,FALSE,100000,31042,tt0047559,en,0.509404,11/7/54,0,75,Released,Target Earth,6.4,8
13169,FALSE,2000000,31059,tt1569465,en,0.995285,1/21/10,22212223,85,Released,Nasha Russia: Yaytsa sudby,4.6,15
13170,FALSE,500000,31060,tt1193516,tr,1.640271,2/22/08,5330000,90,Released,Recep İvedik,5.4,21
13200,FALSE,1500,31129,tt0131550,en,0.396057,1/1/90,0,78,Released,The Final Sacrifice,2.8,10
13206,FALSE,1200000,31142,tt0271580,en,0.901269,9/30/01,0,99,Released,Jet Boy,7.2,9
13210,FALSE,130000,31150,tt0095379,en,5.456906,1/27/89,0,88,Released,Intruder,6.2,49
13216,FALSE,15000000,31162,tt1569364,ru,3.931527,12/31/09,21500000,102,Released,Black Lightning,5.3,33
13221,FALSE,5000000,31175,tt1244668,de,4.79386,9/9/09,17872796,99,Released,Soul Kitchen,7,117
13222,FALSE,600000,31179,tt0080024,en,7.165079,7/13/79,809000,109,Released,Tim,6.3,17
13227,FALSE,300000,31196,tt1300159,en,2.660436,1/29/10,0,90,Released,Growth,5.1,27
13241,FALSE,500000,31225,tt0100332,en,4.101295,3/13/90,3779620,71,Released,Paris is Burning,8.2,67
13249,FALSE,12000000,31246,tt0339034,en,1.695369,6/20/03,4922166,90,Released,From Justin to Kelly,3,23
13255,FALSE,100000,31261,tt1480660,en,1.731527,2/16/10,1000000,120,Released,Halo Legends,6.9,25
13271,FALSE,15000,31287,tt0055946,en,1.274228,6/8/62,3274,90,Released,Eegah,2.8,18
13277,FALSE,2500000,31299,tt1104083,en,3.396498,10/6/08,0,112,Released,Little Ashes,6.1,44
13303,FALSE,16000000,31357,tt0114885,en,3.859495,12/22/95,81452156,127,Released,Waiting to Exhale,6.1,34
13304,FALSE,12560000,31359,tt0214289,fr,4.052991,2/7/01,42700000,105,Released,Would I Lie to You? 2,6.4,81
13321,FALSE,10700000,31395,tt0109376,en,1.060709,1/28/94,1238080,89,Released,"Car 54, Where Are You?",3,5
13337,FALSE,1500000,31414,tt0111341,hu,7.515086,2/8/94,0,450,Released,Satantango,8.1,56
13370,FALSE,3900000,31510,tt0016641,en,2.301098,12/30/25,9000000,143,Released,Ben-Hur: A Tale of the Christ,7.3,20
13376,FALSE,2111250,31516,tt0041716,en,3.446446,12/8/49,0,98,Released,On the Town,6.9,50
13377,FALSE,160000,31522,tt0055572,fr,4.431293,9/6/61,100655,84,Released,A Woman Is a Woman,7.5,63
13379,FALSE,3000000,31525,tt0319736,hi,0.904409,6/7/02,6000000,155,Released,The Legend of Bhagat Singh,7.2,15
13380,FALSE,1114000,31526,tt0024481,en,2.886254,12/26/33,2610000,99,Released,Queen Christina,6.8,24
13381,FALSE,900000,31527,tt0025746,en,6.183889,5/9/34,0,104,Released,The Scarlet Empress,6.7,23
13399,FALSE,14000000,31563,tt0092798,en,2.451513,1/16/87,0,100,Released,Critical Condition,6.2,17
13404,FALSE,4000000,31583,tt0097662,en,2.713132,10/27/89,0,94,Released,Kill Me Again,5.7,21
13405,FALSE,40000000,31586,tt0110687,en,15.534707,7/22/94,0,87,Released,North,4.8,67
13410,FALSE,3000000,31593,tt0082220,en,2.696125,3/19/81,0,105,Released,Cutter's Way,6.3,32
13421,FALSE,15000000,31608,tt0098471,en,3.96986,1/27/89,40590000,96,Released,Three Fugitives,6,49
13424,FALSE,8000000,31611,tt0114928,en,1.834099,12/1/95,0,89,Released,White Man's Burden,5.1,25
13425,FALSE,19000000,31618,tt0094731,en,2.812811,8/26/88,0,127,Released,Betrayed,5.6,19
13429,FALSE,1333333,31626,tt0843326,te,0.654216,8/9/06,5333333,170,Released,Bommarillu,5.6,6
13430,FALSE,2915739,31629,tt1361809,te,0.558002,1/16/09,14000000,132,Released,Arundhati,5.6,7
13431,FALSE,26000000,31633,tt0102411,en,2.70816,4/5/91,12454768,116,Released,The Marrying Man,5,17
13434,FALSE,26000000,31640,tt0115710,en,8.409956,10/3/96,0,101,Released,Blood and Wine,5.5,34
13436,FALSE,33000000,31642,tt0107096,en,4.190541,12/24/93,0,140,Released,Heaven & Earth,6.4,51
13437,FALSE,30000000,31643,tt0110197,en,4.563989,3/30/94,0,112,Released,Jimmy Hollywood,4.6,17
13439,FALSE,145786,31646,tt0082910,en,3.468843,1/1/81,0,84,Released,Piranha Part Two: The Spawning,3.9,41
13440,FALSE,40000,31647,tt0102569,en,0.639242,1/1/90,0,82,Released,A Nymphoid Barbarian in Dinosaur Hell,2.3,9
13442,FALSE,17000000,31650,tt0094008,en,3.50111,10/9/87,10278549,106,Released,Someone to Watch Over Me,5.8,38
13448,FALSE,3000000,31657,tt0077362,en,3.176733,2/15/78,0,127,Released,Coming Home,6.9,38
13450,FALSE,13000000,31659,tt0092226,en,1.884204,4/17/86,8475466,100,Released,Wise Guys,6.1,26
13452,FALSE,6000000,31662,tt0118564,en,4.40959,8/28/97,6330054,114,Released,Affliction,5.8,56
13455,FALSE,4258000,31667,tt0039694,en,3.983539,12/31/47,0,125,Released,The Paradine Case,6.3,42
13456,FALSE,15000000,31668,tt0252223,en,1.652275,10/14/01,23000,99,Released,All The Queen's Men,6.1,7
13458,FALSE,1000000,31671,tt0072737,en,2.301183,5/21/75,16000000,96,Released,Breakout,6.4,16
13460,FALSE,13000000,31674,tt0097116,en,7.584638,2/10/89,22030000,109,Released,Cousins,5.1,14
13461,FALSE,3750000,31675,tt0065593,en,2.766155,9/16/70,0,139,Released,Cromwell,6.6,22
13468,FALSE,750000,31682,tt0050539,en,4.910227,2/22/57,0,81,Released,The Incredible Shrinking Man,7.3,91
13478,FALSE,2,31701,tt0092783,en,2.478231,1/1/88,0,110,Released,Cop,6.6,18
13484,FALSE,3000000,31723,tt1247704,en,7.052376,11/13/09,18097,92,Released,Women in Trouble,5.2,30
13506,FALSE,380000,31821,tt0286855,en,0.207584,1/1/02,0,102,Released,Now You Know,5.7,5
13514,FALSE,32000000,31867,tt1053424,en,7.502967,3/18/10,18409891,111,Released,Repo Men,6.2,627
13530,FALSE,12000000,31909,tt0091276,en,3.580884,1/1/86,4884663,100,Released,Invaders from Mars,5.5,59
13533,FALSE,12000000,31915,tt0079758,en,3.579175,1/1/79,54000000,102,Released,Prophecy,5.4,25
13538,FALSE,1182273,31922,tt0103303,en,1.74562,9/10/91,0,111,Released,Year of the Gun,4.2,9
13545,FALSE,6250000,31935,tt0066471,en,7.710629,5/20/70,0,145,Released,Too Late the Hero,6.4,20
13554,FALSE,16500000,31945,tt0093966,en,5.979288,10/23/87,0,116,Released,The Sicilian,5,22
13555,FALSE,10000000,31947,tt0091344,en,2.663294,11/21/86,4711220,105,Released,King Kong Lives,4.6,29
13583,FALSE,2500000,32005,tt0965375,en,1.622175,12/4/09,0,93,Released,Breaking Point,4.9,6
13606,FALSE,10000000,32048,tt0084732,en,3.764354,11/19/82,0,91,Released,Still of the Night,6.1,22
13610,FALSE,1500000,32052,tt0077617,en,1.737092,7/12/78,0,114,Released,Go Tell the Spartans,6.7,15
13634,FALSE,60000,32085,tt0084868,en,6.675518,1/1/82,0,6,Released,Vincent,7.9,217
13657,FALSE,147773,32144,tt0120108,en,2.57622,3/26/98,0,110,Released,The Proposition,5.8,5
13659,FALSE,15000000,32147,tt0090065,en,0.732814,1/1/85,3360800,107,Released,Starchaser: The Legend of Orin,6.8,11
13663,FALSE,5000000,32151,tt0846017,cn,1.311671,10/1/07,0,93,Released,Triangle,6.2,13
13676,FALSE,2500000,32173,tt0415689,ko,3.563634,8/5/04,0,92,Released,Bunshinsaba: Ouija Board,5.5,24
13681,FALSE,1500000,32202,tt0084070,en,0.257958,10/1/82,0,76,Released,Hey Good Lookin',6.8,7
13682,FALSE,2500000,32206,tt1265621,en,1.51939,2/24/10,0,93,Released,Quantum Apocalypse,2.8,25
13685,FALSE,7500000,32221,tt0102753,en,3.399684,9/10/91,6266621,112,Released,Rambling Rose,6.4,21
13697,FALSE,4000000,32250,tt0330500,ja,3.332192,2/11/00,0,70,Released,Ju-on: The Curse,7,57
13704,FALSE,6000000,32275,tt0038499,en,8.441279,12/31/46,20400000,144,Released,Duel in the Sun,6.2,38
13718,FALSE,200000,32307,tt0058548,en,1.66793,11/14/64,0,81,Released,Santa Claus Conquers the Martians,3.5,30
13720,FALSE,20000000,32316,tt0266747,en,4.15656,8/22/03,1675706,84,Released,Marci X,3.3,12
13737,FALSE,22000000,32387,tt0090073,en,6.357952,4/26/85,0,109,Released,Stick,5.5,17
13741,FALSE,6000000,32395,tt1226232,en,7.588652,1/17/09,0,99,Released,The Greatest,6.2,36
13749,FALSE,1000000,32456,tt0124179,en,4.967667,9/7/97,2057193,84,Released,Two Girls and a Guy,5.4,25
13750,FALSE,650000,32458,tt0116344,en,8.535898,10/28/95,0,53,Released,Forgotten Silver,6.9,31
13757,FALSE,1558000,32499,tt0044391,en,3.12508,12/25/52,0,118,Released,The Bad and the Beautiful,7.4,43
13759,FALSE,1089360,32511,tt1337051,ro,0.663231,5/15/09,48298,115,Released,"Police, Adjective",6.1,14
13764,FALSE,6500000,32523,tt0460611,en,0.752508,11/22/06,1325092,89,Released,The Work and the Glory III: A House Divided,7.5,2
13804,FALSE,300000,32613,tt0068713,en,12.004189,9/30/72,0,90,Released,Horror Express,6.2,63
13807,FALSE,4000000,32617,tt0072705,en,10.099042,9/26/75,0,132,Released,Bite the Bullet,6,24
13829,FALSE,100000000,32654,tt1186371,cn,2.860376,12/10/09,0,150,Released,The Storm Warriors,5.3,20
13830,FALSE,95000000,32657,tt0814255,en,9.785895,2/1/10,226497209,118,Released,Percy Jackson & the Olympians: The Lightning Thief,6,2079
13833,FALSE,19000000,32669,tt0100828,en,4.476578,8/10/90,10000000,138,Released,The Two Jakes,6.2,48
13837,FALSE,5000000,32678,tt1311699,en,2.735297,1/1/09,0,92,Released,Dead Man Running,6.2,25
13849,FALSE,19000000,32695,tt1078600,es,0.214011,10/31/08,0,129,Released,Walking Vengeance,4.8,4
13863,FALSE,40000000,32823,tt1226229,en,7.33335,6/4/10,90029656,109,Released,Get Him to the Greek,5.9,626
13869,FALSE,1500000,32845,tt1431191,en,1.751625,2/23/10,0,88,Released,Wrong Side of Town,5.7,14
13872,FALSE,18,32855,tt0097570,en,6.329111,9/15/89,0,120,Released,In Country,5.3,13
13873,FALSE,52000000,32856,tt0817230,en,7.466721,2/10/10,216485654,125,Released,Valentine's Day,5.7,1043
13879,FALSE,1000000,32872,tt0118523,en,2.700061,5/30/97,0,113,Released,Til There Was You,3.9,4
13886,FALSE,12000000,32909,tt1308138,zh,2.977779,11/26/09,13380561,115,Released,Mulan: Rise of a Warrior,6.9,43
13887,FALSE,6000000,32911,tt0120510,en,2.976537,3/20/98,0,88,Released,Wide Awake,5.2,12
13903,FALSE,1800000,32969,tt0063456,en,1.916337,7/18/68,0,89,Released,Pretty Poison,6.8,24
13905,FALSE,45000000,32985,tt0970452,en,9.667535,9/16/09,7810000,104,Released,Solomon Kane,5.6,399
13906,FALSE,3500000,32990,tt0343221,fi,3.075638,9/30/05,0,111,Released,Mother of Mine,6.8,18
13914,FALSE,2500000,33016,tt0082245,en,3.175395,8/14/81,0,100,Released,Deadly Blessing,5,32
13930,FALSE,1100000,33061,tt0092115,en,10.254424,1/17/86,5450815,82,Released,Troll,4.9,60
13931,FALSE,4000000,33065,tt0415481,ru,1.760091,12/23/04,1730000,72,Released,Alesha Popovich and Tugarin the Dragon,6.1,20
13962,FALSE,5500000,33155,tt0080771,en,1.409619,6/6/80,4865000,95,Released,Galaxina,3.3,16
13963,FALSE,25000000,33157,tt0066549,en,3.240624,10/26/70,3052000,128,Released,Waterloo,7.1,33
13965,FALSE,16500000,33166,tt0064253,en,2.550124,11/6/69,0,101,Released,Downhill Racer,6.1,24
13970,FALSE,16000000,33196,tt1153040,ko,4.136356,6/6/09,11301649,120,Released,Tidal Wave,6.4,49
13979,FALSE,15000000,33217,tt1196141,en,12.139919,3/19/10,75700498,92,Released,Diary of a Wimpy Kid,5.9,369
13990,FALSE,2000000,33251,tt0312841,ko,1.832369,4/5/02,0,80,Released,The Way Home,7.1,25
13994,FALSE,2500000,33258,tt0079576,en,3.084426,8/3/79,15014674,110,Released,More American Graffiti,4.8,23
13996,FALSE,5700000,33273,tt1242422,es,8.075698,11/6/09,19300483,110,Released,Cell 211,7.3,288
14024,FALSE,1500000,33344,tt0119324,en,3.974374,10/10/97,626057,85,Released,The House of Yes,6.3,30
14032,FALSE,800000,33364,tt0059573,en,2.46167,12/10/65,6792000,105,Released,A Patch of Blue,7.6,27
14033,FALSE,2457000,33365,tt0772187,it,4.250923,2/17/06,0,100,Released,The Night Before the Exams,6.3,215
14054,FALSE,6000000,33408,tt0106627,en,8.976337,4/2/93,13609396,89,Released,The Crush,5.5,65
14066,FALSE,3005000,33454,tt0045125,en,3.803547,5/8/52,6746000,115,Released,Scaramouche,6.9,13
14070,FALSE,62000,33468,tt0052646,en,2.131425,2/25/62,0,82,Released,The Brain That Wouldn't Die,4.4,34
14071,FALSE,155000,33470,tt0077157,en,0.211543,9/16/78,0,55,Released,American Boy: A Profile of: Steven Prince,7,4
14075,FALSE,736,33476,tt0047794,en,1.268897,1/1/55,0,80,Released,Abbott and Costello Meet the Keystone Kops,6.2,11
14076,FALSE,686,33477,tt0041085,en,1.099256,9/18/49,0,84,Released,"Abbott and Costello Meet the Killer, Boris Karloff",7.1,14
14078,FALSE,717,33482,tt0037771,en,0.947703,1/1/45,0,90,Released,Here Come the Co-eds,5.5,10
14092,FALSE,1500000,33518,tt0080354,en,5.500439,7/2/80,0,91,Released,Alligator,5.6,63
14093,FALSE,1500000,33519,tt0106262,en,6.401828,9/29/93,0,90,Released,Amityville: A New Generation,2.8,17
14097,FALSE,4500000,33534,tt0465967,ru,1.833185,3/16/06,3468423,65,Released,Nikitich and The Dragon,6.4,14
14098,FALSE,13000000,33539,tt0107745,en,3.14419,6/18/93,6582052,71,Released,Once Upon a Forest,6.2,24
14100,FALSE,7500000,33542,tt0113326,cn,12.314278,1/30/95,32392047,91,Released,Rumble in the Bronx,6.5,245
14105,FALSE,1000000,33555,tt1522835,en,2.719197,1/26/10,0,89,Released,Sherlock Holmes,5.5,41
14117,FALSE,2800000,33586,tt0491211,en,2.913855,10/20/07,0,92,Released,Heavy Petting,3.8,15
